1362229484	    314719	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  161  157  146  150  148  150  134  134  149  140  139 2001    0    0    0 
1362229484	    414737	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  133  141 2002    0    0    0 
1362229484	    514826	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  150  132  137 2002    0    0    0 
1362229484	    614851	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  131  138 2001    0    0    0 
1362229484	    714911	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  132  150 2001    0    0    0 
1362229484	    814952	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  181  138 2001    0    0    0 
1362229484	    914970	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  129  137 2002    0    0    0 
1362229485	     15054	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  150  131  138 2003    0    0    0 
1362229485	    115095	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  161  157  146  150  148  150  134  134  151  131  138 2002    0    0    0 
1362229485	    215108	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  161  157  146  150  148  150  134  134  149  132  138 2001    0    0    0 
1362229485	    315193	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  153  131  138 2003    0    0    0 
1362229485	    415190	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  131  146 2001    0    0    0 
1362229485	    515227	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  140  149 2001    0    0    0 
1362229485	    615309	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  161  157  146  150  147  150  134  134  148  132  141 2001    0    0    0 
1362229485	    715328	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  132  142 2001    0    0    0 
1362229485	    815386	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  131  141 2001    0    0    0 
1362229485	    915407	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  134  138 2001    0    0    0 
1362229486	     15473	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  150  131  138 2002    0    0    0 
1362229486	    115490	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  132  137 2002    0    0    0 
1362229486	    215583	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  132  154 2001    0    0    0 
1362229486	    315609	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  148  133  149 2001    0    0    0 
1362229486	    415638	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  136  143 2001    0    0    0 
1362229486	    515669	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  153  132  139 2001    0    0    0 
1362229486	    615708	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  149  131  138 2002    0    0    0 
1362229486	    715792	   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  160  157  146  150  148  150  134  134  148  151  140 2001    0    0    0 
